sentiment_analysis,items_count,price,genres
2,111,9.99,Action
0,69,9.99,Action
2,47,9.99,Action
2,66,9.99,Action
2,30,9.99,Action
2,38,9.99,Action
2,34,9.99,Action
2,89,9.99,Action
2,18,9.99,Action
2,39,9.99,Action
2,179,9.99,Action
2,327,9.99,Action
2,120,9.99,Action
2,52,9.99,Action
2,17,9.99,Action
2,73,9.99,Action
2,67,9.99,Action
2,112,9.99,Action
2,71,9.99,Action
2,0,9.99,Action
2,75,9.99,Action
2,156,9.99,Action
2,0,9.99,Action
2,93,9.99,Action
2,34,9.99,Action
2,0,9.99,Action
2,0,9.99,Action
2,0,9.99,Action
2,26,9.99,Action
2,235,9.99,Action
2,111,9.99,Action
2,0,9.99,Action
2,70,9.99,Action
2,47,9.99,Action
2,0,9.99,Action
2,69,9.99,Action
2,166,9.99,Action
0,0,9.99,Action
2,30,9.99,Action
2,66,9.99,Action
2,64,9.99,Action
2,34,9.99,Action
2,0,9.99,Action
2,56,9.99,Action
2,12,9.99,Action
2,16,9.99,Action
2,5,9.99,Action
2,97,9.99,Action
2,36,9.99,Action
2,22,9.99,Action
2,16,9.99,Action
2,0,9.99,Action
2,60,9.99,Action
2,130,9.99,Action
2,12,9.99,Action
2,0,9.99,Action
2,90,9.99,Action
2,0,9.99,Action
2,7,9.99,Action
2,64,9.99,Action
2,25,9.99,Action
2,98,9.99,Action
2,14,9.99,Action
0,0,9.99,Action
2,15,9.99,Action
0,42,9.99,Action
2,33,9.99,Action
2,16,9.99,Action
2,16,9.99,Action
2,128,9.99,Action
2,63,9.99,Action
2,4,9.99,Action
2,54,9.99,Action
2,22,9.99,Action
2,3,9.99,Action
2,28,9.99,Action
2,79,9.99,Action
2,15,9.99,Action
2,19,9.99,Action
2,0,9.99,Action
2,36,9.99,Action
2,46,9.99,Action
2,86,9.99,Action
2,35,9.99,Action
2,36,9.99,Action
2,109,9.99,Action
2,103,9.99,Action
2,85,9.99,Action
2,42,9.99,Action
2,52,9.99,Action
2,27,9.99,Action
2,33,9.99,Action
2,16,9.99,Action
2,135,9.99,Action
0,17,9.99,Action
2,36,9.99,Action
2,96,9.99,Action
2,0,9.99,Action
2,92,9.99,Action
2,6,9.99,Action
2,86,9.99,Action
2,31,9.99,Action
2,7,9.99,Action
2,25,9.99,Action
2,31,9.99,Action
2,53,9.99,Action
2,0,9.99,Action
2,0,9.99,Action
2,4,9.99,Action
2,0,9.99,Action
2,0,9.99,Action
2,0,9.99,Action
2,8,9.99,Action
2,34,9.99,Action
2,260,9.99,Action
2,394,9.99,Action
2,22,9.99,Action
2,5,9.99,Action
2,14,9.99,Action
2,190,19.99,Action
2,58,19.99,Action
2,80,19.99,Action
2,296,19.99,Action
2,205,19.99,Action
2,0,19.99,Action
2,134,19.99,Action
2,7762,19.99,Action
2,0,19.99,Action
2,160,19.99,Action
2,36,19.99,Action
2,126,19.99,Action
2,137,19.99,Action
2,285,19.99,Action
2,30,19.99,Action
2,44,19.99,Action
2,23,19.99,Action
2,439,19.99,Action
2,196,19.99,Action
2,30,19.99,Action
2,84,19.99,Action
2,50,19.99,Action
2,134,19.99,Action
2,46,19.99,Action
2,60,19.99,Action
2,65,19.99,Action
2,468,19.99,Action
2,56,19.99,Action
2,37,19.99,Action
2,307,19.99,Action
2,22,19.99,Action
2,160,19.99,Action
2,31,19.99,Action
2,21,19.99,Action
2,0,19.99,Action
2,92,19.99,Action
2,47,19.99,Action
2,61,19.99,Action
2,161,19.99,Action
2,102,19.99,Action
0,58,19.99,Action
2,72,19.99,Action
2,78,19.99,Action
2,95,19.99,Action
2,81,19.99,Action
2,39,19.99,Action
2,38,19.99,Action
2,167,19.99,Action
2,53,19.99,Action
2,95,19.99,Action
2,71,19.99,Action
2,177,19.99,Action
2,359,19.99,Action
2,75,19.99,Action
2,669,19.99,Action
2,196,19.99,Action
2,28,19.99,Action
2,129,19.99,Action
2,96,19.99,Action
0,160,19.99,Action
2,14,19.99,Action
2,89,19.99,Action
2,158,19.99,Action
2,109,19.99,Action
2,31,19.99,Action
2,0,19.99,Action
2,85,19.99,Action
2,52,19.99,Action
2,132,19.99,Action
2,0,19.99,Action
2,43,19.99,Action
0,44,19.99,Action
2,0,19.99,Action
2,152,19.99,Action
2,9,19.99,Action
2,15,19.99,Action
2,407,19.99,Action
2,0,19.99,Action
2,139,19.99,Action
2,0,19.99,Action
2,85,19.99,Action
2,59,19.99,Action
2,72,19.99,Action
2,42,19.99,Action
2,39,19.99,Action
2,59,19.99,Action
2,203,19.99,Action
2,93,19.99,Action
2,222,19.99,Action
2,84,19.99,Action
2,141,19.99,Action
0,62,19.99,Action
2,169,19.99,Action
2,82,19.99,Action
2,0,19.99,Action
2,75,19.99,Action
2,0,19.99,Action
2,131,19.99,Action
2,165,19.99,Action
2,538,19.99,Action
0,72,19.99,Action
2,0,19.99,Action
2,0,19.99,Action
2,64,19.99,Action
2,29,19.99,Action
2,140,19.99,Action
2,56,19.99,Action
2,85,19.99,Action
2,58,19.99,Action
2,0,19.99,Action
2,218,19.99,Action
2,81,19.99,Action
2,69,19.99,Action
2,311,19.99,Action
2,33,19.99,Action
2,134,19.99,Action
2,25,19.99,Action
2,88,19.99,Action
2,23,19.99,Action
2,58,19.99,Action
2,0,19.99,Action
2,145,19.99,Action
2,0,19.99,Action
2,82,19.99,Action
2,0,19.99,Action
2,0,19.99,Action
2,97,19.99,Action
2,0,19.99,Action
2,29,19.99,Action
2,170,19.99,Action
2,55,19.99,Action
2,32,19.99,Action
2,0,19.99,Action
2,78,19.99,Action
0,11,19.99,Action
2,0,19.99,Action
2,29,19.99,Action
2,65,19.99,Action
2,6,19.99,Action
2,81,19.99,Action
2,83,19.99,Action
2,125,19.99,Action
2,39,19.99,Action
2,72,19.99,Action
0,52,19.99,Action
2,138,19.99,Action
2,21,19.99,Action
2,152,19.99,Action
2,130,19.99,Action
2,358,19.99,Action
0,104,19.99,Action
2,18,19.99,Action
2,81,19.99,Action
2,19,19.99,Action
2,63,19.99,Action
2,38,19.99,Action
2,86,19.99,Action
2,77,19.99,Action
2,44,19.99,Action
2,0,19.99,Action
2,23,19.99,Action
2,129,19.99,Action
2,41,19.99,Action
2,18,19.99,Action
0,10,19.99,Action
2,390,0.0,Action
2,101,0.0,Action
2,292,0.0,Action
2,96,0.0,Action
2,58,0.0,Action
2,89,0.0,Action
2,165,0.0,Action
2,412,0.0,Action
0,0,0.0,Action
2,0,0.0,Action
2,148,0.0,Action
2,100,0.0,Action
2,84,0.0,Action
2,92,0.0,Action
2,190,0.0,Action
2,171,0.0,Action
2,65,0.0,Action
2,99,0.0,Action
2,228,0.0,Action
2,0,0.0,Action
2,129,0.0,Action
0,48,0.0,Action
2,89,0.0,Action
2,159,0.0,Action
2,77,0.0,Action
2,146,0.0,Action
2,139,0.0,Action
2,80,0.0,Action
2,184,0.0,Action
0,60,0.0,Action
2,291,0.0,Action
0,123,0.0,Action
2,44,0.0,Action
2,58,0.0,Action
0,165,0.0,Action
2,22,0.0,Action
0,83,0.0,Action
2,126,0.0,Action
2,109,0.0,Action
0,118,0.0,Action
2,286,0.0,Action
0,172,0.0,Action
0,98,0.0,Action
2,179,0.0,Action
0,81,0.0,Action
0,0,0.0,Action
2,55,0.0,Action
2,184,0.0,Action
2,131,0.0,Action
2,46,0.0,Action
2,128,0.0,Action
0,226,0.0,Action
0,93,0.0,Action
2,21,0.0,Action
2,0,0.0,Action
0,90,0.0,Action
2,61,0.0,Action
2,42,0.0,Action
2,0,0.0,Action
2,28,0.0,Action
2,33,0.0,Action
2,56,0.0,Action
0,113,0.0,Action
0,8,0.0,Action
2,102,0.0,Action
2,0,0.0,Action
2,22,0.0,Action
2,9,0.0,Action
2,30,0.0,Action
2,0,0.0,Action
0,17,0.0,Action
2,26,0.0,Action
2,138,0.0,Action
2,23,0.0,Action
2,34,0.0,Action
2,0,0.0,Action
2,31,0.0,Action
2,18,0.0,Action
2,312,0.0,Action
2,78,0.0,Action
2,164,0.0,Action
0,279,0.0,Action
0,46,0.0,Action
2,27,0.0,Action
0,87,0.0,Action
2,83,0.0,Action
2,102,0.0,Action
0,0,0.0,Action
2,58,0.0,Action
2,57,0.0,Action
2,115,0.0,Action
2,82,0.0,Action
2,27,0.0,Action
0,64,0.0,Action
0,14,0.0,Action
2,108,0.0,Action
2,64,14.99,Adventure
2,198,14.99,Adventure
2,77,14.99,Adventure
2,41,14.99,Adventure
2,161,14.99,Adventure
2,55,14.99,Adventure
2,52,14.99,Adventure
0,68,14.99,Adventure
0,141,14.99,Adventure
2,447,14.99,Adventure
2,68,14.99,Adventure
2,95,14.99,Adventure
2,110,14.99,Adventure
2,37,14.99,Adventure
2,117,14.99,Adventure
2,215,14.99,Adventure
0,228,14.99,Adventure
2,84,14.99,Adventure
2,92,14.99,Adventure
2,49,14.99,Adventure
2,118,14.99,Adventure
2,68,14.99,Adventure
2,54,14.99,Adventure
2,83,14.99,Adventure
2,116,14.99,Adventure
2,72,14.99,Adventure
2,99,14.99,Adventure
2,153,14.99,Adventure
2,177,14.99,Adventure
0,0,14.99,Adventure
2,78,14.99,Adventure
2,0,14.99,Adventure
2,42,14.99,Adventure
2,203,14.99,Adventure
2,42,14.99,Adventure
2,121,14.99,Adventure
2,90,14.99,Adventure
2,57,14.99,Adventure
2,23,14.99,Adventure
2,97,14.99,Adventure
2,71,14.99,Adventure
2,56,14.99,Adventure
2,26,14.99,Adventure
2,47,14.99,Adventure
2,149,14.99,Adventure
2,0,14.99,Adventure
2,101,14.99,Adventure
2,90,14.99,Adventure
0,82,14.99,Adventure
2,16,14.99,Adventure
2,190,9.99,Action
2,141,9.99,Action
0,275,14.99,Action
2,28,14.99,Action
2,603,14.99,Action
2,247,14.99,Action
2,62,14.99,Action
2,86,14.99,Action
2,100,14.99,Action
2,155,14.99,Action
2,91,14.99,Action
2,105,14.99,Action
2,103,14.99,Action
0,379,14.99,Action
0,72,14.99,Action
2,83,14.99,Action
2,0,14.99,Action
2,84,14.99,Action
2,0,14.99,Action
2,90,14.99,Action
2,217,14.99,Action
2,84,14.99,Action
2,306,14.99,Action
2,0,14.99,Action
2,53,14.99,Action
2,72,14.99,Action
2,23,14.99,Action
2,0,14.99,Action
2,84,14.99,Action
0,37,14.99,Action
2,76,14.99,Action
2,58,14.99,Action
0,0,14.99,Action
2,109,14.99,Action
2,138,14.99,Action
2,191,14.99,Action
2,0,14.99,Action
2,76,14.99,Action
2,172,14.99,Action
0,107,14.99,Action
2,122,14.99,Action
2,57,14.99,Action
2,84,14.99,Action
2,77,14.99,Action
2,83,14.99,Action
2,225,14.99,Action
2,0,14.99,Action
2,110,14.99,Action
2,0,14.99,Action
2,61,14.99,Action
2,155,14.99,Action
2,87,14.99,Action
2,22,14.99,Action
2,123,14.99,Action
2,79,14.99,Action
2,38,14.99,Action
2,41,14.99,Action
2,62,14.99,Action
2,79,14.99,Action
2,42,14.99,Action
2,73,14.99,Action
0,84,14.99,Action
0,248,14.99,Action
2,77,14.99,Action
2,107,14.99,Action
2,40,14.99,Action
2,168,14.99,Action
2,93,14.99,Action
2,43,14.99,Action
2,90,14.99,Action
2,134,14.99,Action
2,38,14.99,Action
2,2,14.99,Action
2,0,14.99,Action
2,97,14.99,Action
0,21,14.99,Action
0,159,14.99,Action
2,62,14.99,Action
2,66,14.99,Action
2,25,14.99,Action
2,118,14.99,Action
2,27,14.99,Action
2,25,14.99,Action
2,157,14.99,Action
2,30,0.0,Animation &amp; Modeling
2,18,0.0,Animation &amp; Modeling
2,98,0.0,Animation &amp; Modeling
2,138,0.0,Animation &amp; Modeling
2,52,0.0,Animation &amp; Modeling
2,72,0.0,Animation &amp; Modeling
2,75,0.0,Animation &amp; Modeling
2,72,0.0,Animation &amp; Modeling
2,89,0.0,Animation &amp; Modeling
2,26,0.0,Animation &amp; Modeling
2,246,0.0,Animation &amp; Modeling
2,41,0.0,Animation &amp; Modeling
2,8,0.0,Animation &amp; Modeling
2,0,0.0,Animation &amp; Modeling
2,76,0.0,Animation &amp; Modeling
2,40,0.0,Animation &amp; Modeling
2,143,0.0,Animation &amp; Modeling
2,137,0.0,Animation &amp; Modeling
2,32,0.0,Animation &amp; Modeling
2,14,0.0,Animation &amp; Modeling
2,669,0.0,Animation &amp; Modeling
2,0,0.0,Animation &amp; Modeling
2,104,0.0,Animation &amp; Modeling
2,57,0.0,Animation &amp; Modeling
2,36,0.0,Animation &amp; Modeling
2,47,0.0,Animation &amp; Modeling
2,23,0.0,Animation &amp; Modeling
2,21,0.0,Animation &amp; Modeling
2,0,0.0,Animation &amp; Modeling
2,22,0.0,Animation &amp; Modeling
0,28,0.0,Animation &amp; Modeling
2,34,0.0,Animation &amp; Modeling
2,0,0.0,Animation &amp; Modeling
2,29,0.0,Animation &amp; Modeling
2,16,0.0,Animation &amp; Modeling
2,4,0.0,Animation &amp; Modeling
2,0,0.0,Animation &amp; Modeling
2,214,0.0,Free to Play
2,268,0.0,Free to Play
2,151,14.99,Action
2,35,0.0,Action
2,28,0.0,Action
2,22,0.0,Action
2,270,0.0,Action
2,163,0.0,Action
2,0,0.0,Action
2,47,0.0,Action
0,99,0.0,Free to Play
2,75,0.0,Action
0,0,0.0,Action
2,157,0.0,Action
0,146,0.0,Action
2,39,0.0,Action
2,550,0.0,Action
2,52,0.0,Action
2,98,0.0,Action
2,94,0.0,Action
2,98,0.0,Action
2,78,0.0,Action
2,75,0.0,Action
2,64,0.0,Action
2,151,0.0,Action
0,40,0.0,Action
2,54,0.0,Action
2,233,0.0,Action
2,32,0.0,Action
2,159,0.0,Action
0,39,0.0,Action
2,138,0.0,Action
2,233,0.0,Action
2,96,0.0,Action
0,40,0.0,Action
2,18,0.0,Action
2,0,0.0,Action
2,127,0.0,Action
2,44,0.0,Action
2,29,0.0,Action
2,31,0.0,Action
2,30,0.0,Action
2,59,0.0,Action
2,48,0.0,Action
0,14,0.0,Action
2,51,17.99,Action
2,110,17.99,Action
2,0,17.99,Action
2,144,17.99,Action
2,64,17.99,Action
2,19,17.99,Action
2,181,17.99,Action
0,80,17.99,Action
2,98,17.99,Action
2,16,17.99,Action
2,93,17.99,Action
2,72,17.99,Action
2,0,17.99,Action
2,47,17.99,Action
2,103,17.99,Action
2,174,17.99,Action
2,9,17.99,Action
0,39,17.99,Action
2,0,17.99,Action
2,34,17.99,Action
2,41,17.99,Action
2,68,17.99,Action
2,8,17.99,Action
2,117,17.99,Action
2,553,9.99,Action
2,131,9.99,Action
2,92,9.99,Action
2,61,9.99,Action
2,1332,9.99,Action
2,42,9.99,Action
2,187,14.99,Adventure
0,180,14.99,Adventure
2,100,14.99,Adventure
2,184,14.99,Adventure
2,47,14.99,Adventure
2,224,14.99,Adventure
0,804,14.99,Adventure
2,0,14.99,Adventure
2,248,14.99,Adventure
2,80,14.99,Adventure
2,77,14.99,Adventure
2,0,14.99,Adventure
2,0,14.99,Adventure
2,34,14.99,Adventure
2,87,14.99,Adventure
2,48,14.99,Adventure
2,250,14.99,Adventure
2,74,14.99,Adventure
2,62,14.99,Adventure
2,237,14.99,Adventure
2,21,14.99,Adventure
2,35,14.99,Adventure
2,68,14.99,Adventure
2,162,14.99,Adventure
2,0,14.99,Adventure
2,86,14.99,Adventure
2,164,14.99,Adventure
2,324,14.99,Adventure
2,124,14.99,Adventure
2,54,14.99,Adventure
2,97,14.99,Adventure
2,0,14.99,Adventure
2,238,14.99,Adventure
2,0,14.99,Adventure
2,329,14.99,Adventure
2,109,14.99,Adventure
2,116,14.99,Adventure
2,83,14.99,Adventure
2,0,14.99,Adventure
2,103,14.99,Adventure
2,43,14.99,Adventure
2,117,14.99,Adventure
2,84,14.99,Adventure
2,123,14.99,Adventure
2,28,14.99,Adventure
2,42,14.99,Adventure
2,34,14.99,Adventure
2,0,14.99,Adventure
0,289,4.99,Action
2,178,4.99,Action
2,53,4.99,Action
0,0,4.99,Action
2,172,0.0,Adventure
2,389,0.0,Adventure
2,104,0.0,Adventure
0,86,0.0,Adventure
2,38,0.0,Adventure
2,150,0.0,Adventure
2,71,0.0,Adventure
2,99,0.0,Adventure
0,111,0.0,Adventure
2,50,0.0,Adventure
2,217,0.0,Adventure
2,241,0.0,Adventure
0,0,0.0,Adventure
0,45,0.0,Adventure
2,222,0.0,Adventure
2,192,0.0,Adventure
0,145,0.0,Adventure
0,243,0.0,Adventure
2,141,0.0,Adventure
2,34,0.0,Adventure
2,238,0.0,Adventure
2,165,0.0,Adventure
0,90,0.0,Adventure
2,40,0.0,Adventure
2,166,0.0,Adventure
2,132,0.0,Adventure
0,153,0.0,Adventure
2,0,0.0,Adventure
0,44,0.0,Adventure
0,137,0.0,Adventure
2,277,0.0,Adventure
2,87,0.0,Adventure
0,103,0.0,Adventure
2,633,0.0,Adventure
2,58,0.0,Adventure
2,36,0.0,Adventure
2,464,0.0,Adventure
0,52,0.0,Adventure
2,155,0.0,Adventure
2,52,0.0,Adventure
2,59,0.0,Adventure
2,167,0.0,Adventure
2,89,0.0,Adventure
2,21,0.0,Adventure
2,29,0.0,Adventure
2,82,0.0,Adventure
2,0,0.0,Adventure
2,15,0.0,Adventure
0,116,0.0,Adventure
2,12,0.0,Adventure
2,112,0.0,Adventure
2,35,0.0,Adventure
2,135,0.0,Adventure
2,39,0.0,Adventure
2,155,0.0,Adventure
0,42,0.0,Adventure
2,0,0.0,Adventure
2,77,0.0,Adventure
2,390,0.0,Adventure
2,96,0.0,Adventure
2,51,0.0,Adventure
2,117,0.0,Adventure
0,108,0.0,Adventure
0,66,0.0,Adventure
2,0,0.0,Adventure
0,18,0.0,Adventure
2,0,0.0,Adventure
0,0,0.0,Adventure
2,182,0.0,Adventure
2,44,0.0,Adventure
2,95,0.0,Adventure
2,53,0.0,Adventure
2,46,0.0,Adventure
0,22,0.0,Adventure
0,0,0.0,Adventure
0,50,0.0,Adventure
2,46,0.0,Adventure
2,118,0.0,Adventure
2,59,0.0,Adventure
2,53,0.0,Adventure
2,300,0.0,Adventure
2,66,0.0,Adventure
2,134,0.0,Adventure
2,42,0.0,Adventure
2,0,9.99,Action
2,146,9.99,Action
2,91,9.99,Action
2,119,9.99,Action
0,14,9.99,Action
2,70,9.99,Action
0,65,9.99,Action
2,66,9.99,Action
2,54,9.99,Action
2,16,9.99,Action
2,70,9.99,Action
2,160,9.99,Action
2,92,9.99,Action
2,0,9.99,Action
2,70,9.99,Action
2,82,9.99,Action
2,206,9.99,Action
0,189,9.99,Action
2,0,9.99,Action
2,305,9.99,Action
2,389,9.99,Action
2,60,9.99,Action
2,329,9.99,Action
2,0,9.99,Action
2,53,9.99,Action
2,25,9.99,Action
2,17,9.99,Action
2,106,9.99,Action
2,107,9.99,Action
2,490,9.99,Action
0,40,9.99,Action
0,0,9.99,Action
2,170,9.99,Action
2,0,9.99,Action
2,108,9.99,Action
2,167,9.99,Action
2,254,9.99,Action
0,397,9.99,Action
2,180,9.99,Action
2,53,9.99,Action
2,159,9.99,Action
2,10,9.99,Action
2,48,9.99,Action
2,49,9.99,Action
2,368,9.99,Action
0,0,9.99,Action
0,90,9.99,Action
2,101,9.99,Action
2,121,9.99,Action
2,21,9.99,Action
2,153,9.99,Action
2,214,9.99,Action
2,17,9.99,Action
2,51,9.99,Action
2,148,9.99,Action
2,169,9.99,Action
2,89,9.99,Action
0,152,9.99,Action
2,102,9.99,Action
0,0,9.99,Action
0,236,9.99,Action
0,90,9.99,Action
2,127,9.99,Action
2,284,9.99,Action
2,83,9.99,Action
2,405,9.99,Action
2,121,9.99,Action
0,64,9.99,Action
0,753,9.99,Action
2,31,9.99,Action
2,134,9.99,Action
2,122,9.99,Action
2,39,9.99,Action
0,41,9.99,Action
2,240,9.99,Action
2,496,9.99,Action
0,86,9.99,Action
2,173,9.99,Action
2,17,9.99,Action
0,0,9.99,Action
2,0,9.99,Action
0,0,9.99,Action
2,179,9.99,Action
2,91,9.99,Action
2,0,9.99,Action
2,51,9.99,Action
2,295,9.99,Action
2,91,9.99,Action
2,112,9.99,Action
2,25,9.99,Action
2,197,9.99,Action
2,96,9.99,Action
2,118,9.99,Action
2,48,9.99,Action
0,0,9.99,Action
2,0,9.99,Action
2,0,9.99,Action
2,66,9.99,Action
2,42,9.99,Action
0,68,9.99,Action
2,44,9.99,Action
0,214,9.99,Action
2,160,9.99,Action
2,0,9.99,Action
2,114,9.99,Action
2,19,9.99,Action
2,54,9.99,Action
2,293,9.99,Action
2,56,9.99,Action
2,3,9.99,Action
2,33,9.99,Action
2,0,9.99,Action
2,174,29.99,RPG
2,130,29.99,RPG
0,151,29.99,RPG
2,127,29.99,RPG
2,50,29.99,RPG
0,76,29.99,RPG
2,0,29.99,RPG
2,150,29.99,RPG
2,65,29.99,RPG
2,79,29.99,RPG
2,357,29.99,RPG
2,169,29.99,RPG
2,57,29.99,RPG
0,105,29.99,RPG
2,182,29.99,RPG
2,35,29.99,RPG
0,65,29.99,RPG
2,58,29.99,RPG
2,105,29.99,RPG
0,159,29.99,RPG
2,92,29.99,RPG
2,87,29.99,RPG
2,174,29.99,RPG
2,55,29.99,RPG
2,143,29.99,RPG
2,122,29.99,RPG
2,61,29.99,RPG
2,435,29.99,RPG
2,95,29.99,RPG
2,160,29.99,RPG
2,144,29.99,RPG
2,144,29.99,RPG
0,0,29.99,RPG
2,86,29.99,RPG
2,802,29.99,RPG
2,315,29.99,RPG
2,323,29.99,RPG
2,227,29.99,RPG
2,224,29.99,RPG
2,92,29.99,RPG
2,0,29.99,RPG
2,186,29.99,RPG
2,565,29.99,RPG
0,112,29.99,RPG
0,71,29.99,RPG
2,183,29.99,RPG
2,121,29.99,RPG
2,122,29.99,RPG
2,305,29.99,RPG
2,295,29.99,RPG
2,150,29.99,RPG
2,122,29.99,RPG
2,176,29.99,RPG
2,96,29.99,RPG
2,152,29.99,RPG
2,90,29.99,RPG
2,179,29.99,RPG
0,173,29.99,RPG
2,71,29.99,RPG
0,195,29.99,RPG
2,82,29.99,RPG
2,22,29.99,RPG
0,0,29.99,RPG
2,145,29.99,RPG
0,157,29.99,RPG
2,61,29.99,RPG
2,80,29.99,RPG
2,41,29.99,RPG
2,384,29.99,RPG
2,17,29.99,RPG
2,45,29.99,RPG
0,59,29.99,RPG
2,133,29.99,RPG
2,373,29.99,RPG
0,72,29.99,RPG
0,58,29.99,RPG
2,227,29.99,RPG
2,0,29.99,RPG
0,275,29.99,RPG
2,0,29.99,RPG
2,130,29.99,RPG
2,162,29.99,RPG
2,155,29.99,RPG
2,198,29.99,RPG
2,53,29.99,RPG
2,81,29.99,RPG
2,146,29.99,RPG
2,293,29.99,RPG
2,183,29.99,RPG
2,93,29.99,RPG
2,66,29.99,RPG
0,53,29.99,RPG
2,148,29.99,RPG
0,114,29.99,RPG
2,0,29.99,RPG
2,0,29.99,RPG
2,88,29.99,RPG
2,237,29.99,RPG
2,54,29.99,RPG
2,172,29.99,RPG
0,0,29.99,RPG
2,0,29.99,RPG
2,52,29.99,RPG
2,12,29.99,RPG
0,62,19.99,Action
2,70,19.99,Action
2,26,19.99,Action
2,0,19.99,Action
0,62,19.99,Action
0,264,19.99,Action
2,38,19.99,Action
2,139,19.99,Action
2,60,19.99,Action
2,48,19.99,Action
2,22,19.99,Action
0,22,19.99,Action
0,86,19.99,Action
2,104,19.99,Action
0,71,19.99,Action
2,1166,19.99,Action
2,0,19.99,Action
0,102,19.99,Action
2,0,19.99,Action
0,101,19.99,Action
2,62,19.99,Action
2,0,19.99,Action
2,124,19.99,Action
2,145,19.99,Action
2,0,19.99,Action
2,31,19.99,Action
2,66,19.99,Action
2,54,19.99,Action
0,0,19.99,Action
2,71,19.99,Action
2,89,19.99,Action
2,31,19.99,Action
0,67,19.99,Action
2,91,19.99,Action
2,29,19.99,Action
2,54,19.99,Action
0,106,19.99,Action
2,72,19.99,Action
2,209,19.99,Action
2,101,19.99,Action
0,145,19.99,Action
0,98,19.99,Action
2,292,19.99,Action
0,38,19.99,Action
2,28,19.99,Action
2,83,19.99,Action
2,40,19.99,Action
2,182,19.99,Action
2,349,19.99,Action
2,140,19.99,Action
0,77,19.99,Action
2,77,19.99,Action
2,93,19.99,Action
2,72,19.99,Action
2,43,19.99,Action
0,152,19.99,Action
2,193,19.99,Action
2,140,19.99,Action
2,137,19.99,Action
0,216,19.99,Action
0,0,19.99,Action
2,5,19.99,Action
2,76,19.99,Action
2,157,19.99,Action
2,0,19.99,Action
2,150,19.99,Action
2,0,19.99,Action
2,105,19.99,Action
2,90,19.99,Action
2,115,19.99,Action
2,113,19.99,Action
2,138,19.99,Action
0,355,19.99,Action
2,58,19.99,Action
0,170,19.99,Action
2,92,19.99,Action
2,0,19.99,Action
2,206,19.99,Action
0,183,19.99,Action
2,85,19.99,Action
0,40,19.99,Action
2,89,19.99,Action
2,101,19.99,Action
2,55,19.99,Action
2,214,19.99,Action
2,120,19.99,Action
2,244,19.99,Action
2,9,19.99,Action
2,175,19.99,Action
2,42,19.99,Action
2,131,19.99,Action
2,121,19.99,Action
0,81,19.99,Action
2,141,19.99,Action
2,83,19.99,Action
2,182,19.99,Action
2,191,19.99,Action
2,84,19.99,Action
2,96,19.99,Action
2,50,19.99,Action
2,58,19.99,Action
2,206,19.99,Action
2,87,19.99,Action
2,47,19.99,Action
2,54,19.99,Action
2,127,19.99,Action
2,312,19.99,Action
2,146,19.99,Action
2,100,19.99,Action
2,146,19.99,Action
2,351,19.99,Action
2,36,19.99,Action
0,41,19.99,Action
2,104,19.99,Action
2,162,19.99,Action
2,116,19.99,Action
2,32,19.99,Action
2,275,19.99,Action
2,137,19.99,Action
2,0,19.99,Action
2,296,19.99,Action
2,40,19.99,Action
2,106,19.99,Action
2,43,19.99,Action
2,81,19.99,Action
2,83,19.99,Action
2,176,19.99,Action
